Computed,n,s,Avg. FLOPs,Cols Fetched,Avg. Linf Error,Time
Power,25,6,3.34966598409663,1.3979400086720375,-5.788511757861476,-0.5360623449822759
Priority,25,6,3.161451857900849,1.3979400086720375,-4.0104683298055805,-0.7757855154036797
Bidir,25,6,3.431453830711618,1.3979400086720375,-4.362878370885642,-0.500919880363729
Gauss,20,6,3.7269430803907713,1.3010299956639813,-14.857679757182948,-0.9157459235091792
Power,20,6,3.28675951680882,1.3010299956639813,-5.73046515288693,-0.7197599630269411
Priority,20,6,3.104213884199323,1.3010299956639813,-4.105017805895604,-0.8960687904083864
Bidir,20,6,3.2656313627077567,1.3010299956639813,-4.625670573070197,-0.6221768036450704
Gauss,5,4,2.054613054556888,0.6989700043360189,-14.306229759210073,-2.727016399783507
Power,5,4,2.5582284218033258,0.6989700043360189,-5.00356995930607,-1.9180633064055528
Priority,5,4,2.4287825114969546,0.6989700043360189,-4.323776454957196,-2.1325749500621463
Bidir,5,4,2.670060217473134,0.6989700043360189,-4.950001860686816,-1.902343456394572
Gauss,31,4,4.17544634347836,1.4913616938342726,-14.954589770191005,-0.2665374419865363
Power,31,4,3.5192477569655374,1.4913616938342726,-5.677170605350367,-0.2681841999765205
Priority,31,4,3.2674745309126854,1.4913616938342726,-3.9505014383649,-0.5657043885369437
Bidir,31,4,3.5344560094177364,1.4913616938342726,-4.17700261804401,-0.2736397267039607
Gauss,63,5,5.079605303297,1.7993405494535817,-14.699317265087696,0.3449168520268458
Power,63,5,3.765491863873609,1.7993405494535817,-5.858731588149563,-0.2142840738782594
Priority,63,5,3.4991369945373827,1.7991435458294716,-4.018037147065562,-0.4553210033900161
Bidir,63,5,3.739135909591778,1.7993405494535817,-4.124715109729351,-0.251397115585961
Gauss,37,6,4.476461039144462,1.568201724066995,-14.699317265087696,-0.2076985834197157
Power,37,6,3.5604258954380263,1.568201724066995,-5.630929301393212,-0.4882367027895399
Priority,37,6,3.3372367085820493,1.568201724066995,-4.097555331339904,-0.6951027221918206
Bidir,37,6,3.5708363730984862,1.568201724066995,-4.309093439670007,-0.4443515949987959
Gauss,74,2,4.879414965189954,1.8692317197309765,-14.699317265087696,0.2991707223156556
Power,74,2,3.811478187324491,1.8692317197309765,-5.277470340190006,-0.2169915720329733
Priority,74,2,3.4345689040341987,1.8158727853477767,-3.694832851706388,-0.5049131345312994
Bidir,74,2,3.7851636796580816,1.8692317197309765,-3.740271497048961,-0.2325606472270072
Gauss,12,5,3.131378035763099,1.0791812460476249,-15.01258171716869,-1.6155482492051405
Power,12,5,3.003998758082352,1.0791812460476249,-5.457704005124201,-1.2304203442094757
Priority,12,5,2.853799575875573,1.0791812460476249,-4.179895445130609,-1.538065754840085
Bidir,12,5,3.084367718854185,1.0791812460476249,-4.591031110419714,-1.4019949164021497
Gauss,49,5,4.7999719345790215,1.6901960800285134,-14.72815098332417,0.0755334082451695
Power,49,5,3.6518703332288593,1.6901960800285134,-5.828055147606482,-0.0626605681943127
Priority,49,5,3.4026985282443856,1.6901960800285134,-4.021279756639985,-0.2598190586149183
Bidir,49,5,3.6677250521928033,1.6901960800285134,-4.231156662574712,-0.0692236546177078
Gauss,9,2,2.4694947405430043,0.9542425094393248,-15.000347260751678,-1.843590369079873
Power,9,2,2.97492087376574,0.9542425094393248,-4.868501591046986,-1.143789076680287
Priority,9,2,2.807459858102088,0.9542425094393248,-4.032664520807145,-1.5779477149371008
Bidir,9,2,3.023892337958965,0.9542425094393248,-4.265560342898608,-1.3645760174517685
Gauss,6,2,2.123851640967086,0.7781512503836436,-15.038135821641076,-2.634413181232208
Power,6,2,2.726319612110775,0.7781512503836436,-4.948120516711785,-1.813645925785708
