Computed,n,s,Avg. FLOPs,Cols Fetched,Avg. Linf Error,Time
Priority,23,2,3.089459689039115,1.358431467388364,-4.118516938271623,-0.9398345753211632
Bidir,23,2,3.329486312365197,1.3617278360175928,-4.505771711803589,-0.6716270817551823
Power,45,2,3.587306782130824,1.6532125137753435,-5.9020916506826175,-0.2145422714927209
Priority,45,2,3.2948188094826865,1.637775543594497,-4.096988904034055,-0.515010095307249
Bidir,45,2,3.521100707355469,1.6532125137753435,-4.366598441232603,-0.2810714751358455
Power,23,2,3.31754557692546,1.3617278360175928,-5.779559753961254,-0.7000480940892105
Priority,23,2,3.115567101760534,1.3617278360175928,-4.185861896234864,-0.9146445919788314
Bidir,23,2,3.358687832258353,1.3617278360175928,-4.338461250158756,-0.6001548272111156
Power,2338,4,5.351065947578846,3.368844506825821,-6.47822505977452,1.527859747994109
Priority,2338,4,4.342564694044327,2.9354458197823767,-4.039968220689796,0.7497466794133012
Bidir,2338,4,4.662774641269927,2.9653508662281007,-4.486765347313673,0.8811698495811568
Power,65,2,3.76477371691104,1.812913356642856,-6.0242161846548266,-0.320643011168327
Priority,65,2,3.427413973146462,1.7837448168941057,-3.912539513951146,-0.5569536168986674
Bidir,65,2,3.7314096746762,1.808060853848444,-4.149921685425221,-0.1418521251614361
Power,719,3,4.817432805020023,2.856728890382883,-6.391827893192143,0.8974512460627527
Priority,719,3,4.0558926633033066,2.5942508509771574,-3.945521238366751,0.0922446213794418
Bidir,719,3,4.333337711709782,2.5240797447666075,-4.257097058395959,0.3561947750978302
Power,6029,4,5.762100244651136,3.780245283865353,-7.29819076712658,2.0199049409102368
Priority,6029,4,4.38672100325098,2.9977087503282616,-4.066908969919852,1.3198744870911323
Bidir,6029,4,4.763398041186505,3.1113505417285574,-4.362375382362339,1.6103923048810824
Power,3276,4,5.495849654317171,3.515343893088381,-6.688578551261007,1.6895836153236192
Priority,3276,4,4.371897795007298,2.97900397192586,-4.062394048903284,0.8140250928365326
Bidir,3276,4,4.626726085327486,2.851437340814714,-4.497871818821592,1.048774056703104
Power,1385,4,5.12355496223945,3.1414497734004674,-6.619823624690709,1.2446638180027996
Priority,1385,4,4.297345709522174,2.8720250901748554,-3.9966929820418486,0.3942864000379802
Bidir,1385,4,4.556041845873855,2.81911601052413,-4.289005267373203,0.6545352606834823
Power,2275,4,5.338644543503367,3.356981400993132,-6.761485194153379,1.5196834011893363
Priority,2275,4,4.342409680681946,2.9371997544399533,-4.071071166915394,0.74457219688311
Bidir,2275,4,4.655528215606102,2.978859423919232,-4.464514438905299,0.8565866021148474
Power,1303,4,5.097607797666324,3.114944415712585,-7.041169047145679,1.2406052024053795
Priority,1303,4,4.292801919968928,2.865163219506086,-4.03275580898747,0.3850113318449886
Bidir,1303,4,4.581544628412342,2.8832780649813907,-4.245430256644637,0.6695901840796155
Power,2378,4,5.357673624972118,3.376211850282673,-6.6397115589104,1.5606230132782002
Priority,2378,4,4.34759415359759,2.9463803639370165,-4.087342053164074,0.5888042236841872
Bidir,2378,4,4.663779960206958,2.962634934494625,-4.435051300996272,0.941681808731476
Power,1015,4,4.987728584027193,3.006466042249232,-6.930340120070275,1.0610900584556462
Priority,1015,4,4.26175378484651,2.822654158034579,-3.984554717341524,0.511455115465517
Bidir,1015,4,4.4899519925282645,2.7180756384265683,-4.357847771821955,0.5982491624249844
Power,5281,4,5.706911686532003,3.722716167488495,-6.812024199048353,1.976675540369108
Priority,5281,4,4.391190178090651,3.005313322710876,-4.081964750323029,1.1879190300859102
Bidir,5281,4,4.73114480517973,3.099088421269431,-4.606606349789738,1.5293771368992124
Power,1226,4,5.07006706499988,3.0884904701823963,-6.131920543019329,1.1966263981643308
Priority,1226,4,4.285417772304419,2.8585522352068664,-3.993316447465564,0.3847155772470556
Bidir,1226,4,4.601999457315985,2.898985570532309,-4.244369189120067,0.7497834884800461
Power,3680,4,5.549363050139057,3.565847818673518,-6.585634650657064,1.9268422995697527
Priority,3680,4,4.367297271626734,2.9710720980977725,-4.056504674198608,0.9697223887111291
Bidir,3680,4,4.703184390691139,3.0423545780916466,-4.529955680952496,1.338303040125466
Power,63,2,3.761027402956698,1.7993405494535817,-5.473661890328904,0.0257985678251014
Priority,63,2,3.393690498475909,1.7457437947673458,-3.974976151199372,-0.3659077723331312
Bidir,63,2,3.63163796944747,1.7466341989375789,-4.165371141523027,-0.1097812130812843
Power,89,2,3.9019424172878447,1.949390006644913,-5.847056492651348,0.091802722215258
Priority,89,2,3.4949735367669668,1.8917851659250533,-3.959609375246795,-0.4473795060233481
Bidir,89,2,3.697423094483611,1.853461603499059,-4.368099643964607,-0.2409805175596809
Power,218,3,4.321850239182263,2.338456493604605,-5.862516697765394,0.3089708357979819
Priority,218,3,3.8388337804386494,2.282199423930164,-3.990740203696032,-0.1648523133903671
Bidir,218,3,4.088062302675292,2.275778120411165,-4.20795694640233,0.0749695372656771
Power,487,3,4.652891118554783,2.6875289612146345,-6.187344254714273,0.6496203268005614
Priority,487,3,4.007950934129962,2.5163613846775346,-4.015735217198855,0.316352975050012
Bidir,487,3,4.318856033694406,2.536525218038606,-4.065218333572071,0.5093467891583876
Power,776,3,4.853752951328196,2.8898617212581885,-6.246235167165809,0.8689928510971964
Priority,776,3,4.0655145996663045,2.607207491442848,-3.972843817267969,0.4015750888884961
Bidir,776,3,4.177878207275621,2.2690936542917792,-4.371537645323063,0.563426972145197
Power,131,3,4.092047908941925,2.1172712956557644,-6.041900702120766,0.0554095625842736
Priority,131,3,3.710764400597784,2.104450198773008,-3.9747965500720057,-0.2899449982091051
Bidir,131,3,3.963755930281026,2.0984098443520347,-3.9475719109447,-0.047763111387501
Power,622,3,4.755892047376485,2.7937903846908188,-6.579099002001793,0.9033524560970876
Priority,622,3,4.047358751972982,2.575483907712256,-4.004612761393309,0.1052492895559752
Bidir,622,3,4.321375870742465,2.583576585633949,-4.137786635404399,0.3603661183549322
Power,506,3,4.677101005659133,2.7041505168397992,-6.406895533129875,0.94570170429597
Priority,506,3,4.0128028259772055,2.523712247492956,-3.9751189136957255,0.2649216718501064
Bidir,506,3,4.263070176776486,2.471909045181227,-4.390189214347571,0.2723974816812962
Power,10,2,2.9796394122229075,1.0,-5.296007138805673,-0.9067225453391696
Priority,10,2,2.831421817065022,1.0,-4.323687097191654,-1.0262794605124808
Bidir,10,2,3.018534070428183,1.0,-4.406239927645695,-1.126531812671009
Power,7,1,2.7693773260761385,0.8450980400142568,-5.440134458838198,-1.6106498916591148
Priority,7,1,2.6444385894678386,0.8450980400142568,-4.485754675128882,-1.444321926307348
Bidir,7,1,2.866034032292585,0.8450980400142568,-4.485754675128882,-1.5752565206540436
Power,5,1,2.667452952889954,0.6989700043360189,-5.348624487589557,-1.94112923404441
Priority,5,1,2.5548524343720547,0.6989700043360189,-4.555662775165819,-2.013855840426518
Bidir,5,1,2.730943693427736,0.6989700043360189,-4.686354037758036,-1.839299533012804
Power,17,2,3.1337830364662724,1.230448921378274,-5.733208634120838,-1.0005609486436582
Priority,17,2,2.967079734144497,1.230448921378274,-4.277440913140975,-1.0099735102677831
Bidir,17,2,3.2225634697431813,1.230448921378274,-4.604870906967353,-0.8056845714156373
Power,7,1,2.784617292632875,0.8450980400142568,-5.625632471216321,-1.5787398869901237
Priority,7,1,2.6532125137753435,0.8450980400142568,-4.415731481593863,-1.8303102456413487
Bidir,7,1,2.8466021682759046,0.8450980400142568,-4.752438962288224,-1.277849259088996
Power,12,2,3.0218781088604905,1.0791812460476249,-5.698013007424333,-0.9880597192976164
Priority,12,2,2.830107278114626,1.076154791417437,-3.897348612852486,-1.2257530074476306
Bidir,12,2,3.0835623371877907,1.0791812460476249,-4.6514331423990205,-1.0764591358172804
Power,10,2,2.974050902792877,1.0,-5.326049287769153,-1.2061442124682973
Priority,10,2,2.813447544264821,1.0,-4.204979470043912,-1.4333745746165114
Bidir,10,2,3.033906037026688,1.0,-4.571913604547717,-1.1363357098378457
Power,10,2,2.979001748474721,1.0,-5.307967810742786,-0.9164688850104948
Priority,10,2,2.79155030502733,1.0,-4.339726653371773,-1.431460484906068
Bidir,10,2,2.9873086737311825,1.0,-4.713509789936835,-1.5122553981065632
Power,16,2,3.158117378308174,1.2041199826559248,-5.43789789047576,-1.166939719140967
Priority,16,2,2.9730989766767912,1.2041199826559248,-3.982528868944212,-1.4552657626616867
Bidir,16,2,3.20144833527292,1.2041199826559248,-4.360699711428533,-1.19131705142707
Power,5,1,2.667452952889954,0.6989700043360189,-5.538422500232956,-2.1193459817917017
Priority,5,1,2.564192460626198,0.6989700043360189,-4.624789943022654,-2.2012205143875367
Bidir,5,1,2.749427099121749,0.6989700043360189,-4.69530644259271,-2.105780932832151
Power,9,1,2.8937617620579434,0.9542425094393248,-5.289132926159247,-1.699312248109761
Priority,9,1,2.689012715585447,0.9542425094393248,-4.134259517004193,-1.8976389989991136
Bidir,9,1,2.8571313876145683,0.9542425094393248,-4.026498785963249,-1.7602243870533798
Power,23,2,3.3220394254077186,1.3617278360175928,-5.434656694656244,-0.943929437709906
Priority,23,2,3.0878431205136176,1.3617278360175928,-4.209490282096592,-1.1716583633629662
Bidir,23,2,3.413372662861432,1.3617278360175928,-4.474381760083786,-0.8653208237546621
Power,6,1,2.739572344450092,0.7781512503836436,-5.687997591232685,-2.0632560599754863
Priority,6,1,2.623766000133931,0.7781512503836436,-4.49473163785159,-2.090644837230051
Bidir,6,1,2.8211858826088454,0.7781512503836436,-4.661659994931036,-1.916625243893236
Power,6,1,2.739572344450092,0.7781512503836436,-5.124089404393338,-2.014926164513964
Priority,6,1,2.4835872969688944,0.7781512503836436,-4.385821716565133,-2.2173647815652995
Bidir,6,1,2.7172543127625497,0.7781512503836436,-4.535274131559056,-1.8986545289976835
Power,13,2,3.0844937830187247,1.1139433523068367,-5.726316179897242,-1.3188679115816262
Priority,13,2,2.898556425231472,1.1139433523068367,-4.224849741442448,-1.4950303807811014
Bidir,13,2,3.104434580984916,1.1139433523068367,-4.416685596116015,-1.2502192564327963
Power,8,1,2.835056101720116,0.9030899869919436,-5.436758875056352,-1.834378377008795
Priority,8,1,2.6893088591236203,0.9030899869919436,-4.305481631867114,-1.9575387774830888
Bidir,8,1,2.8616090768064244,0.9030899869919436,-4.305481631867114,-1.776032122810057
Power,5,1,2.6232492903979003,0.6989700043360189,-5.242631371472756,-2.1355215291304
Priority,5,1,2.5161385767170743,0.6989700043360189,-4.453901964670495,-2.325249595710195
Bidir,5,1,2.710625015060797,0.6989700043360189,-4.593224403876116,-2.011669888163314
Power,19,2,3.198700485300501,1.2787536009528289,-5.485940482018137,-1.04265121892873
Priority,19,2,3.0137904273807505,1.2751294256910457,-4.124364899281059,-1.333015219696366
Bidir,19,2,3.2586120806650585,1.2787536009528289,-4.647198694896512,-1.0999405746566098
Power,13,2,3.099893036018437,1.1139433523068367,-5.548010212226159,-1.4070831413691305
Priority,13,2,2.9206450014067875,1.1139433523068367,-4.183405820261225,-1.441365245931474
Bidir,13,2,3.0980310491071235,1.1139433523068367,-4.490014456677947,-1.3921803282301652
Power,10,2,3.0166991380649715,1.0,-5.657689736414964,-1.5368700142796
Priority,10,2,2.869231719730976,1.0,-4.298531821375201,-1.7207876477839068
Bidir,10,2,3.124014878887408,1.0,-4.959001354548936,-1.4316087144846408
Power,5,1,2.6532125137753435,0.6989700043360189,-5.093589429672494,-2.1351538783895467
Priority,5,1,2.500785172917456,0.6989700043360189,-4.452988195368559,-2.3173300354199786
Bidir,5,1,2.683947130751512,0.6989700043360189,-4.452988195368559,-2.014926164513964
Power,10,2,2.889749775264037,1.0,-5.446892327075547,-1.6231378914786825
Priority,10,2,2.748962861256161,1.0,-4.362066910667243,-1.7286985128141568
Bidir,10,2,2.9681092011281978,1.0,-4.803053549306146,-1.5792072398563894
Power,7,1,2.7693773260761385,0.8450980400142568,-5.421704200195791,-1.930756596101575
Priority,7,1,2.6527987028989632,0.8450980400142568,-4.469113464670263,-2.014840441447926
Bidir,7,1,2.880976830201113,0.8450980400142568,-4.518656761549803,-1.739089311786968
Power,12,2,2.989115958983829,1.0791812460476249,-5.607346668942733,-1.5581944276093225
Priority,12,2,2.843855422623161,1.0791812460476249,-4.295774694361589,-1.5969486139817266
Bidir,12,2,3.04688519083771,1.0791812460476249,-4.562636903003033,-1.4746591398711524
Power,6,1,2.694605198933569,0.7781512503836436,-5.3468585844704855,-1.926845629896568
Priority,6,1,2.587149498254344,0.7781512503836436,-4.4001851048765,-1.962886275359797
Bidir,6,1,2.7712199019495336,0.7781512503836436,-4.775103858534063,-1.9042744860400265
Power,6,1,2.710117365111816,0.7781512503836436,-5.489853250433422,-2.023486687254674
Priority,6,1,2.597146487833695,0.7781512503836436,-4.46131240399984,-2.0439290326548125
Bidir,6,1,2.81424759573192,0.7781512503836436,-4.648449684131971,-1.8801547249317487
Power,13,2,3.047095060116125,1.1139433523068367,-5.542110732938301,-1.4303936070369996
Priority,13,2,2.8894740928953566,1.1139433523068367,-4.095340905764987,-1.5260626962496924
Bidir,13,2,3.0888173350863632,1.1139433523068367,-4.401841142479773,-1.4033924400149989
Power,18,2,3.2719706112847824,1.255272505103306,-5.298331041113135,-1.03638774651819
Priority,18,2,2.998332005450038,1.2430380486862944,-4.007718514135666,-1.3097086193497396
Bidir,18,2,3.345809222680717,1.255272505103306,-4.445779460984781,-0.9663776697589466
Power,5,1,2.667452952889954,0.6989700043360189,-5.620786593080154,-2.120287416295897
Priority,5,1,2.5634810853944106,0.6989700043360189,-4.570752395650056,-2.2954236118604867
Bidir,5,1,2.782472624166286,0.6989700043360189,-4.630339141232346,-1.9967406887398564
Power,11,2,2.99774371406387,1.041392685158225,-5.163383998186445,-1.579513845075203
Priority,11,2,2.789003491325244,1.041392685158225,-4.308307808583874,-1.730092289973473
Bidir,11,2,2.992553517832136,1.041392685158225,-4.54892345746858,-1.4591854493705334
Power,3986,4,5.5878449250389925,3.6005372943644685,-6.530612962042923,1.8315000238560817
Priority,3986,4,4.371178731816287,2.976260486798459,-4.0515622553390935,0.9533758689738188
Bidir,3986,4,4.775720000027278,3.1012020203173143,-4.3412559805746405,1.3010176271721945
Power,1007,4,4.980533948886154,3.003029470553618,-6.55056936450652,1.093740111104092
Priority,1007,4,4.25385719775925,2.814503710902345,-3.975662196797912,0.3289097102492794
Bidir,1007,4,4.4708916177494205,2.6736351851406464,-4.355078357747219,0.5423903259964212
Power,4790,4,5.664819403796728,3.680335513414564,-6.41851196291028,1.9179487005251856
Priority,4790,4,4.380513160978841,2.9869209507191483,-4.113375699151344,1.1001369876054643
Bidir,4790,4,4.613237082097039,2.88890124652413,-4.55567813714712,1.392017241733566
Power,3745,4,5.558035510219255,3.5734518220354854,-6.8794463810060025,1.7661161943923491
Priority,3745,4,4.374193782811672,2.98218295283154,-4.103149117567285,0.817775554044569
Bidir,3745,4,4.69120897231285,2.9760478688744723,-4.47065502425256,1.222053875422053
Power,4201,4,5.608189969722909,3.623352681537992,-6.959375442138458,1.884019313948761
Priority,4201,4,4.378282367922624,2.985512011427688,-4.0666895211517415,0.9850321250953412
Bidir,4201,4,4.679061720036957,3.018046306238411,-4.487512003210026,1.2540079310101555
Power,6724,4,5.807325754791186,3.827627704767434,-6.941596122860952,2.0914998576230097
Priority,6724,4,4.402901397731133,3.0221828045070542,-4.041726137395759,1.419657155257842
Bidir,6724,4,4.835865039196805,3.210656058539427,-4.391141524786673,1.7453492890136983
Power,8257,4,5.895722778498818,3.916822284595912,-6.385957576948957,2.2812879568700577
Priority,8257,4,4.389295096214063,2.9976707946772247,-4.134487481651753,1.6675315300139752
Bidir,8257,4,4.6708565951555485,2.993066941169352,-4.539051226787255,1.943851472648574
Power,2137,4,5.310043962329388,3.329804522164069,-6.672060135246425,1.494147827771861
Priority,2137,4,4.337253692858109,2.9271574582350377,-3.975491037596589,0.637102189003672
Bidir,2137,4,4.568972577864305,2.8384651330764017,-4.420701272191389,0.8776313339895876
Power,1311,4,5.100663336665314,3.1176026916900845,-6.356381601171738,1.2124242285198243
Priority,1311,4,4.292174079454801,2.8664202660296505,-4.008315083704072,0.5993727037403631
Bidir,1311,4,4.553032408457148,2.8105685292164124,-4.386493022367115,0.695302549570125
Power,10177,5,6.007609125706194,4.007619774517403,-7.438564773526078,2.39905202791406
Priority,10177,5,4.55598367670678,3.190318665882277,-4.143816959150383,1.902988516380292
Bidir,10177,5,4.871624925052873,3.253371820544222,-4.627980445427888,2.199222739696037
Power,3840,4,5.567125677885192,3.5843312243675305,-6.778986172984979,1.7864613097073765
Priority,3840,4,4.373285723176063,2.9784922781479124,-4.053516454325033,1.1956285611851931
Bidir,3840,4,4.623771038177641,2.9016044925686373,-4.424076865915144,1.1665866459432872
Power,5835,4,5.747297087050326,3.766040860381389,-6.840089598805695,2.0100880883816346
Priority,5835,4,4.389207021759393,2.999089095041989,-4.098203875197538,1.261735282449487
Bidir,5835,4,4.576326813138232,2.781840823640822,-4.441508862305719,1.5570118266107416
Power,7433,4,5.852058957910402,3.87116413280295,-6.705143661102975,2.15288350470782
Priority,7433,4,4.401401361443055,3.0203218138893853,-4.1438716142735785,1.565854064462571
Bidir,7433,4,4.793113079588724,3.177866166503736,-4.197762050064773,1.8300967574703269
Power,5620,4,5.731141713335271,3.749736315569061,-6.744230494181906,1.9941958427360047
